StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q9,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,Q15,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,Q17,Q18_First Click,Q18_Last Click,Q18_Page Submit,Q18_Click Count,Q19,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q21,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q23,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q25,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,Q29,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q31,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018/6/19 05:23,2018/6/19 05:25,IP Address,82.153.105.239,100,130,TRUE,2018/6/19 05:25,R_1jvonV5BDJ3TkDD,,,,,51.49639893,-0.122406006,anonymous,EN,5.063,19.929,20.826,3,Minister 1,7.881,26.973,28.152,3,Minister 1,1.372,1.372,2.319,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,35.272,35.272,36.566,1,Oppose Brexit,,,,,,2.002,2.002,3.074,1,Yes,1.904,1.904,2.896,1,50-59,4.359,9.29,10.852,3,No affiliation,,,,,,,,,,Female,2.733,4.352,5.258,2,Strongly support EU Integration,2.348,2.348,3.621,1,University graduate or some university,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,Gender,Female,Labour Party,Plagiarism,Plagiarism,Labour Party,Neutral,Support EU Integration,Male,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Scandal,No Scandal,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,Gender,Male,Conservative Party,Plagiarism,Sexual Harassment,Conservative Party,Oppose EU Integration,Support EU Integration,Female
2018/6/19 05:23,2018/6/19 05:25,IP Address,155.245.43.5,100,107,TRUE,2018/6/19 05:25,R_1llwqEoWw6MssZo,,,,,51.88330078,0.899993896,anonymous,EN,13.421,13.421,14.011,1,Minister 2,22.493,22.493,23.331,1,Minister 1,0.895,0.895,1.657,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,6.468,6.468,7.265,1,Oppose Brexit,,,,,,2.903,2.903,3.98,1,Yes,1.257,2.017,2.31,2,18-29,5.142,5.142,6.347,1,Labour Party,2.849,2.849,3.675,1,Slightly strong,0.998,1.615,3.886,2,Female,2.397,2.397,3.376,1,Support EU Integration,3.18,3.18,3.908,1,Master or Ph.D.,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,No Scandal,PM's Partisanship,Conservative Party,EU Integration,Neutral,PM's Scandal,Sexual Harassment,Gender,Female,Support EU Integration,Liberal Democrats,No Scandal,Conservative Party,Neutral,Sexual Harassment,Male,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,Misreporting Funds,Gender,Male,Neutral,Liberal Democrats,No Scandal,Conservative Party,Oppose EU Integration,No Scandal,Male
2018/6/19 05:29,2018/6/19 05:31,IP Address,86.1.185.63,100,93,TRUE,2018/6/19 05:31,R_1n9PscXyFELGp6o,,,,,51.88330078,0.899993896,anonymous,EN,7.829,9.337,10.287,3,Minister 2,6.949,8.476,9.228,3,Minister 2,1.393,1.4,3.316,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,7.613,7.617,9.311,2,Oppose Brexit,,,,,,2.435,2.439,3.952,2,Yes,1.876,1.879,2.759,2,50-59,7.633,7.646,8.468,2,United Kingdom Independence Party,3.995,4.002,4.838,2,Very strong,1.484,1.489,2.24,2,Female,7.543,7.55,8.544,2,Oppose EU Integration,4.793,4.793,8.311,2,Secondary school graduate or some secondary school,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extramarital Affair,Oppose EU Integration,Conservative Party,No Scandal,Neutral,Conservative Party,Female,No Scandal,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Male,Scandal,No Scandal,Neutral,Conservative Party,Plagiarism,Support EU Integration,Liberal Democrats,Male,Plagiarism
2018/6/19 05:29,2018/6/19 05:31,IP Address,82.26.186.122,100,86,TRUE,2018/6/19 05:31,R_3NCETeTh2VeMpg1,,,,,51.35209656,0.533706665,anonymous,EN,2.434,2.434,4.01,1,Minister 2,1.337,5.993,7.523,2,Minister 2,1.154,1.154,3.084,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,5.484,5.484,7.626,1,Oppose Brexit,,,,,,10.088,10.088,11.361,1,Yes,1.653,1.653,2.901,1,18-29,4.286,4.286,6.056,1,Labour Party,2.495,2.495,3.97,1,Moderately strong,1.25,1.25,2.233,1,Male,3.718,3.718,4.952,1,Slightly oppose EU Integration,3.206,3.976,10.728,2,University graduate or some university,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,PM's Scandal,Plagiarism,Gender,Female,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,Conservative Party,No Scandal,Liberal Democrats,Misreporting Funds,Female,Oppose EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,Party Affiliation,Labour Party,PM's Scandal,Plagiarism,Gender,Female,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,Conservative Party,No Scandal,Conservative Party,Having an Extramarital Affair,Male,Neutral,Support EU Integration
2018/6/19 05:32,2018/6/19 05:34,IP Address,155.245.52.75,100,120,TRUE,2018/6/19 05:34,R_ylLFws1YQXCsImZ,,,,,51.88330078,0.899993896,anonymous,EN,16.572,16.572,17.411,1,Minister 1,9.303,9.303,10.253,1,Minister 1,1.253,1.253,3.09,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,7.578,10.06,14.475,2,Oppose Brexit,,,,,,2.099,2.099,3.308,1,Yes,2.407,2.407,3.633,1,18-29,2.134,2.134,3.517,1,Liberal Democrats,2.82,10.013,10.495,4,Very strong,1.352,1.352,3.158,1,Female,7.501,11.445,12.533,2,Support EU Integration,12.971,12.971,13.819,1,University graduate or some university,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,PM's Partisanship,Conservative Party,Gender,Female,PM's Scandal,Plagiarism,Neutral,Neutral,Liberal Democrats,Having an Extramarital Affair,Conservative Party,Male,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Plagiarism,PM's Partisanship,Labour Party,Gender,Male,PM's Scandal,Plagiarism,Oppose EU Integration,Oppose EU Integration,Labour Party,Having an Extramarital Affair,Labour Party,Female,Misreporting Funds
2018/6/19 05:42,2018/6/19 05:43,IP Address,213.205.251.21,100,94,TRUE,2018/6/19 05:43,R_2czpZ5ZFg9WOwS5,,,,,51.55000305,0.166702271,anonymous,EN,1.141,21.143,22.609,6,Minister 1,1.566,4.879,5.455,5,Minister 2,0.12,0.124,0.971,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,2.937,2.945,5.342,2,Oppose Brexit,,,,,,1.733,1.74,2.509,2,Yes,1.017,1.017,2.005,2,30-39,4.099,4.108,7.787,2,No affiliation,,,,,,,,,,Male,3.753,3.763,7.028,2,Strongly oppose EU Integration,2.721,2.729,3.661,2,University graduate or some university,Gender,Male,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,EU Integration,Neutral,PM's Scandal,Plagiarism,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Female,Conservative Party,Support EU Integration,Oppose EU Integration,Having an Extramarital Affair,Misreporting Funds,Liberal Democrats,Gender,Female,PM's Partisanship,Labour Party,PM's Position in EU Integration,Neutral,EU Integration,Support EU Integration,PM's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Party Affiliation,Labour Party,Female,Conservative Party,Oppose EU Integration,Neutral,Having an Extramarital Affair,Sexual Harassment,Conservative Party
2018/6/19 05:43,2018/6/19 05:44,IP Address,62.172.163.242,100,93,TRUE,2018/6/19 05:44,R_Ultepinca7kNhfz,,,,,51.88330078,0.899993896,anonymous,EN,10.033,10.033,12.022,1,Minister 2,5.332,7.239,8.048,2,Minister 1,1.034,1.034,1.923,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,34.91,34.91,35.861,1,Support Brexit,,,,,,1.705,1.705,2.552,1,Yes,0.804,0.804,1.908,1,30-39,3.419,3.419,4.163,1,No affiliation,,,,,,,,,,Female,7.485,7.485,8.512,1,Slightly oppose EU Integration,2.023,2.023,2.95,1,University graduate or some university,Scandal,Misreporting Funds,EU Integration,Support EU Integration,PM's Partisanship,Labour Party,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Labour Party,Having an Extramarital Affair,Support EU Integration,Labour Party,No Scandal,Neutral,Male,Labour Party,Scandal,Plagiarism,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,Gender,Male,Party Affiliation,Conservative Party,Misreporting Funds,Neutral,Conservative Party,Sexual Harassment,Oppose EU Integration,Female,Liberal Democrats
2018/6/19 05:43,2018/6/19 05:44,IP Address,88.96.54.126,100,70,TRUE,2018/6/19 05:44,R_Y0rjQrxwp4hlZ17,,,,,51.88330078,0.899993896,anonymous,EN,1.933,1.933,2.759,1,Minister 2,1.269,1.269,2.114,1,Minister 2,1.221,1.221,2.191,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,4.952,4.952,5.758,1,Oppose Brexit,,,,,,14.929,14.929,16.08,1,Yes,1.407,1.407,2.162,1,30-39,4.229,4.229,4.964,1,No affiliation,,,,,,,,,,Female,8.957,8.957,9.934,1,Neither support nor oppose,1.745,1.745,2.628,1,Secondary school graduate or some secondary school,Party Affiliation,Liberal Democrats,Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Gender,Female,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Conservative Party,No Scandal,Support EU Integration,Plagiarism,Female,Neutral,Conservative Party,Party Affiliation,Liberal Democrats,Scandal,No Scandal,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,No Scandal,Gender,Female,EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Conservative Party,Plagiarism,Neutral,Having an Extramarital Affair,Female,Oppose EU Integration,Conservative Party
2018/6/19 05:43,2018/6/19 05:45,IP Address,109.144.216.28,100,81,TRUE,2018/6/19 05:45,R_2VwLGY3BGsCPN4u,,,,,51.5,-0.083297729,anonymous,EN,4.009,11.35,11.97,5,Minister 1,0.755,4.831,5.733,4,Minister 2,1.188,1.205,1.926,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,4.087,4.758,5.652,4,Oppose Brexit,,,,,,4.728,4.758,5.586,2,Yes,1.059,1.083,1.786,2,18-29,2.783,6.991,7.727,6,No affiliation,,,,,,,,,,Female,6.435,7.888,9.202,4,Support EU Integration,2.205,2.228,3.723,2,Secondary school graduate or some secondary school,EU Integration,Neutral,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,Scandal,Having an Extramarital Affair,PM's Scandal,Misreporting Funds,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Support EU Integration,Labour Party,Labour Party,Sexual Harassment,Plagiarism,Female,Oppose EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,PM's Scandal,Plagiarism,Gender,Female,PM's Position in EU Integration,Neutral,Support EU Integration,Labour Party,Labour Party,Plagiarism,Having an Extramarital Affair,Male,Support EU Integration
2018/6/19 05:44,2018/6/19 05:46,IP Address,90.221.94.253,100,98,TRUE,2018/6/19 05:46,R_ukbNgSfqVOshhbX,,,,,52.08329773,1.166702271,anonymous,EN,1.502,22.947,25.447,5,Minister 1,2.271,18.73,20.235,4,Minister 1,0.605,0.624,1.334,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,1.919,2.853,4.104,4,Oppose Brexit,,,,,,1.696,1.708,2.327,2,Yes,1.064,1.085,2.025,2,18-29,1.197,1.222,2.303,2,Labour Party,5.019,13.671,14.481,6,Very strong,0.745,1.22,1.252,3,Female,3.307,3.329,4.866,2,Strongly support EU Integration,2.247,2.263,3.166,2,University graduate or some university,Party Affiliation,Labour Party,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Plagiarism,PM's Partisanship,Labour Party,Conservative Party,Neutral,Plagiarism,Female,Neutral,No Scandal,Conservative Party,Party Affiliation,Conservative Party,PM's Position in EU Integration,Neutral,PM's Scandal,Having an Extramarital Affair,Gender,Female,EU Integration,Neutral,Scandal,Misreporting Funds,PM's Partisanship,Conservative Party,Conservative Party,Oppose EU Integration,Plagiarism,Female,Support EU Integration,Misreporting Funds,Conservative Party
2018/6/19 05:48,2018/6/19 05:49,IP Address,155.245.59.27,100,82,TRUE,2018/6/19 05:49,R_2xSpg3xwEhz16zJ,,,,,51.90859985,0.920898438,anonymous,EN,6.958,6.958,9.482,1,Minister 2,5.814,5.814,7.283,1,Minister 2,1.202,1.202,2.634,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,5.722,9.08,12.731,2,Oppose Brexit,,,,,,1.401,1.401,2.661,1,Yes,1.127,1.127,2.167,1,40-49,8.884,8.884,10.455,1,No affiliation,,,,,,,,,,Female,6.238,6.238,7.544,1,Neither support nor oppose,7.048,7.048,8.32,1,Secondary school graduate or some secondary school,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,PM's Scandal,Sexual Harassment,Scandal,Having an Extramarital Affair,EU Integration,Neutral,Gender,Female,PM's Position in EU Integration,Oppose EU Integration,Conservative Party,Conservative Party,No Scandal,No Scandal,Neutral,Male,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Sexual Harassment,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Male,PM's Position in EU Integration,Support EU Integration,Conservative Party,Conservative Party,No Scandal,Having an Extramarital Affair,Oppose EU Integration,Male,Support EU Integration
2018/6/19 05:49,2018/6/19 05:50,IP Address,86.137.181.112,100,67,TRUE,2018/6/19 05:50,R_pa7NeKAVYzlMwF3,,,,,51.88330078,0.899993896,anonymous,EN,1.162,7.776,8.716,4,Minister 2,10.826,11.82,12.729,3,Minister 2,0.768,0.785,1.642,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,2.892,2.904,3.697,2,Support Brexit,,,,,,3.135,3.151,3.978,2,Yes,1.383,1.418,2.259,2,30-39,1.779,6.339,7.114,3,No affiliation,,,,,,,,,,Female,3.531,5.365,5.322,4,Support EU Integration,2.707,2.721,3.822,2,University graduate or some university,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Scandal,Sexual Harassment,PM's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,EU Integration,Neutral,Neutral,Plagiarism,No Scandal,Conservative Party,Female,Conservative Party,Support EU Integration,PM's Position in EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,Scandal,No Scandal,PM's Partisanship,Conservative Party,Gender,Male,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,Support EU Integration,Sexual Harassment,Plagiarism,Conservative Party,Female,Conservative Party,Support EU Integration
2018/6/19 05:50,2018/6/19 05:52,IP Address,86.1.188.221,100,72,TRUE,2018/6/19 05:52,R_3KCuueKoQ3G50tJ,,,,,51.90859985,0.920898438,anonymous,EN,1.626,5.953,6.914,4,Minister 1,2.828,9.552,10.03,4,Minister 1,0.6,0.603,1.202,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,4.32,4.323,5.024,2,Support Brexit,,,,,,13.582,13.585,14.286,2,Yes,0.681,0.683,1.306,2,18-29,1.506,3.629,5.19,5,No affiliation,,,,,,,,,,Male,1.67,1.673,2.677,2,Strongly support EU Integration,2.041,2.045,4.868,2,University graduate or some university,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,Gender,Female,Labour Party,Misreporting Funds,Labour Party,Neutral,Sexual Harassment,Oppose EU Integration,Male,PM's Partisanship,Conservative Party,PM's Scandal,Plagiarism,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Gender,Male,Conservative Party,No Scandal,Conservative Party,Support EU Integration,Misreporting Funds,Oppose EU Integration,Female
2018/6/19 05:51,2018/6/19 05:53,IP Address,155.245.62.220,100,97,TRUE,2018/6/19 05:53,R_3IaCbytNKc9nNYY,,,,,51.88330078,0.899993896,anonymous,EN,17.934,17.934,19.073,1,Minister 1,18.312,18.312,22.312,1,Minister 1,1.037,1.037,2.943,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,5.669,5.669,8.444,1,Oppose Brexit,,,,,,3.536,3.536,4.42,1,Yes,1.553,1.553,2.444,1,40-49,1.845,1.845,2.961,1,Green Party,4.524,4.524,6.688,1,Moderately strong,1.272,1.272,2.015,1,Male,2.877,2.877,5.529,1,Strongly support EU Integration,2.06,2.06,2.817,1,Master or Ph.D.,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Gender,Female,Scandal,Having an Extramarital Affair,PM's Scandal,Having an Extramarital Affair,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Neutral,Conservative Party,Male,No Scandal,Sexual Harassment,Oppose EU Integration,Liberal Democrats,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Gender,Female,Scandal,Sexual Harassment,PM's Scandal,Plagiarism,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Support EU Integration,Labour Party,Male,No Scandal,Misreporting Funds,Oppose EU Integration,Labour Party
2018/6/19 05:52,2018/6/19 05:54,IP Address,82.132.233.8,100,116,TRUE,2018/6/19 05:54,R_1OOEfSDh6iy048x,,,,,51.49639893,-0.122406006,anonymous,EN,2.014,7.197,9.397,5,Minister 2,4.239,10.036,12.773,5,Minister 1,1.219,1.404,3.127,2,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,5.342,7.452,8.766,3,Oppose Brexit,,,,,,2.789,2.797,3.795,2,Yes,1.771,1.771,3.052,2,50-59,3.2,3.209,4.218,2,Liberal Democrats,3.693,3.705,4.71,2,Slightly strong,2.104,2.116,3.284,2,Female,6.687,6.696,12.633,2,Support EU Integration,3.122,3.137,4.269,2,University graduate or some university,Party Affiliation,Labour Party,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,EU Integration,Support EU Integration,Gender,Male,Scandal,Sexual Harassment,PM's Partisanship,Labour Party,Conservative Party,Having an Extramarital Affair,Neutral,Neutral,Female,Sexual Harassment,Conservative Party,Party Affiliation,Conservative Party,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Gender,Male,Scandal,No Scandal,PM's Partisanship,Conservative Party,Liberal Democrats,Misreporting Funds,Neutral,Oppose EU Integration,Female,Plagiarism,Conservative Party
2018/6/19 05:52,2018/6/19 05:54,IP Address,176.26.250.210,100,133,TRUE,2018/6/19 05:54,R_1dgJXTtlXSEWQnc,,,,,52.08329773,1.166702271,anonymous,EN,15.992,20.152,21.712,5,Minister 1,14.708,17.446,21.742,4,Minister 1,1.419,1.419,3.174,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,3.217,3.217,11.097,1,Support Brexit,,,,,,1.753,1.753,3.732,1,Yes,1.851,1.851,3.867,1,40-49,3.439,6.466,8.176,4,Conservative Party,3.792,3.792,12.405,1,Slightly strong,1.685,1.685,3.168,1,Female,7.477,9.675,11.018,4,Strongly support EU Integration,7.322,7.322,9.358,1,University graduate or some university,PM's Scandal,Sexual Harassment,Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,Gender,Female,Sexual Harassment,Plagiarism,Support EU Integration,Neutral,Labour Party,Labour Party,Female,PM's Scandal,No Scandal,Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Gender,Female,Having an Extramarital Affair,Sexual Harassment,Neutral,Oppose EU Integration,Liberal Democrats,Conservative Party,Female
2018/6/19 05:53,2018/6/19 05:55,IP Address,155.245.60.141,100,138,TRUE,2018/6/19 05:55,R_3siAVtaKfajPZ71,,,,,51.88279724,1.004592896,anonymous,EN,4.298,4.298,4.856,1,Minister 2,7.916,8.495,8.728,2,Minister 2,0.672,0.672,1.251,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,3.545,3.545,4.285,1,Oppose Brexit,,,,,,1.839,2.51,2.773,2,Yes,1.084,1.084,1.671,1,18-29,1.493,1.493,2.897,1,Labour Party,2.284,2.284,2.929,1,Moderately strong,0.668,0.668,1.349,1,Male,1.857,1.857,3.382,1,Strongly support EU Integration,84.338,84.338,87.419,1,University graduate or some university,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Scandal,No Scandal,EU Integration,Support EU Integration,Gender,Male,PM's Scandal,Having an Extramarital Affair,PM's Position in EU Integration,Neutral,Labour Party,Labour Party,Sexual Harassment,Support EU Integration,Male,Having an Extramarital Affair,Support EU Integration,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Scandal,No Scandal,EU Integration,Oppose EU Integration,Gender,Male,PM's Scandal,Plagiarism,PM's Position in EU Integration,Support EU Integration,Conservative Party,Conservative Party,Having an Extramarital Affair,Support EU Integration,Female,Sexual Harassment,Support EU Integration
2018/6/19 05:51,2018/6/19 05:56,IP Address,155.245.98.61,100,244,TRUE,2018/6/19 05:56,R_3n8UccGfVIVbnWF,,,,,51.88279724,1.004592896,anonymous,EN,13.182,13.182,14.529,1,Minister 1,4.133,4.133,5.204,1,Minister 1,1.112,1.112,1.756,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,4.902,4.902,5.739,1,Oppose Brexit,,,,,,1.533,1.533,2.193,1,Yes,0.903,0.903,1.676,1,30-39,1.606,1.606,2.816,1,Conservative Party,4.163,4.163,5.195,1,Moderately strong,0.893,0.893,1.495,1,Male,185.581,185.581,187.154,1,Slightly support EU Integration,5.866,5.866,6.974,1,University graduate or some university,Party Affiliation,Conservative Party,Scandal,No Scandal,PM's Scandal,Misreporting Funds,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Gender,Female,Labour Party,Having an Extramarital Affair,Having an Extramarital Affair,Neutral,Support EU Integration,Labour Party,Male,Party Affiliation,Conservative Party,Scandal,No Scandal,PM's Scandal,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Gender,Male,Labour Party,Misreporting Funds,No Scandal,Oppose EU Integration,Oppose EU Integration,Labour Party,Female
2018/6/19 05:55,2018/6/19 05:57,IP Address,155.245.97.161,100,106,TRUE,2018/6/19 05:57,R_2TUikZxBwGNwnBc,,,,,51.93649292,1.278305054,anonymous,EN,11.878,11.878,12.664,1,Minister 2,22.763,22.763,23.872,1,Minister 1,0.961,0.961,2.004,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,12.065,12.065,15.176,1,Oppose Brexit,,,,,,1.682,1.682,2.766,1,Yes,2.58,2.58,4.162,1,18-29,4.64,4.64,7.759,1,Liberal Democrats,5.116,5.116,6.185,1,Slightly strong,0.53,0.53,1.708,1,Female,6.39,6.39,8.442,1,Support EU Integration,3.924,3.924,4.924,1,University graduate or some university,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,Gender,Male,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Neutral,Liberal Democrats,Female,Having an Extramarital Affair,Conservative Party,Having an Extramarital Affair,Support EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,Gender,Male,Scandal,No Scandal,PM's Partisanship,Conservative Party,PM's Scandal,No Scandal,EU Integration,Oppose EU Integration,Oppose EU Integration,Conservative Party,Female,Sexual Harassment,Conservative Party,Having an Extramarital Affair,Support EU Integration
